"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"05/13/2018","AQS","171193007","1","0.041","ppm","38","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"05/14/2018","AQS","171193007","1","0.047","ppm","44","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"05/15/2018","AQS","171193007","1","0.039","ppm","36","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"05/16/2018","AQS","171193007","1","0.051","ppm","47","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"05/17/2018","AQS","171193007","1","0.055","ppm","51","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"05/18/2018","AQS","171193007","1","0.029","ppm","27","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"05/19/2018","AQS","171193007","1","0.047","ppm","44","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"05/20/2018","AQS","171193007","1","0.048","ppm","44","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"05/21/2018","AQS","171193007","1","0.04","ppm","37","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"05/22/2018","AQS","171193007","1","0.05","ppm","46","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"05/23/2018","AQS","171193007","1","0.058","ppm","61","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"05/24/2018","AQS","171193007","1","0.067","ppm","90","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"05/25/2018","AQS","171193007","1","0.051","ppm","47","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"05/26/2018","AQS","171193007","1","0.065","ppm","84","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"05/27/2018","AQS","171193007","1","0.059","ppm","64","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"05/28/2018","AQS","171193007","1","0.07","ppm","100","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"05/29/2018","AQS","171193007","1","0.04","ppm","37","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"05/30/2018","AQS","171193007","1","0.056","ppm","54","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"05/31/2018","AQS","171193007","1","0.055","ppm","51","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"06/01/2018","AQS","171193007","1","0.068","ppm","93","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"06/02/2018","AQS","171193007","1","0.045","ppm","42","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"06/03/2018","AQS","171193007","1","0.051","ppm","47","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"06/04/2018","AQS","171193007","1","0.051","ppm","47","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"06/05/2018","AQS","171193007","1","0.069","ppm","97","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"06/06/2018","AQS","171193007","1","0.08","ppm","133","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"06/07/2018","AQS","171193007","1","0.06","ppm","67","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"06/08/2018","AQS","171193007","1","0.072","ppm","105","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"06/09/2018","AQS","171193007","1","0.044","ppm","41","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"06/10/2018","AQS","171193007","1","0.049","ppm","45","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"06/11/2018","AQS","171193007","1","0.059","ppm","64","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"06/12/2018","AQS","171193007","1","0.062","ppm","74","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"06/13/2018","AQS","171193007","1","0.048","ppm","44","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"06/14/2018","AQS","171193007","1","0.057","ppm","58","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"06/15/2018","AQS","171193007","1","0.065","ppm","84","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"06/16/2018","AQS","171193007","1","0.052","ppm","48","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"06/17/2018","AQS","171193007","1","0.051","ppm","47","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"06/18/2018","AQS","171193007","1","0.042","ppm","39","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"06/19/2018","AQS","171193007","1","0.04","ppm","37","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"06/20/2018","AQS","171193007","1","0.039","ppm","36","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"06/21/2018","AQS","171193007","1","0.042","ppm","39","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"06/22/2018","AQS","171193007","1","0.034","ppm","31","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"06/23/2018","AQS","171193007","1","0.041","ppm","38","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"06/24/2018","AQS","171193007","1","0.051","ppm","47","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"06/25/2018","AQS","171193007","1","0.038","ppm","35","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"06/26/2018","AQS","171193007","1","0.041","ppm","38","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"06/27/2018","AQS","171193007","1","0.046","ppm","43","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"06/28/2018","AQS","171193007","1","0.047","ppm","44","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"06/29/2018","AQS","171193007","1","0.052","ppm","48","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"06/30/2018","AQS","171193007","1","0.048","ppm","44","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"07/01/2018","AQS","171193007","1","0.041","ppm","38","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"07/02/2018","AQS","171193007","1","0.041","ppm","38","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"07/03/2018","AQS","171193007","1","0.046","ppm","43","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"07/04/2018","AQS","171193007","1","0.049","ppm","45","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"07/05/2018","AQS","171193007","1","0.046","ppm","43","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"07/06/2018","AQS","171193007","1","0.044","ppm","41","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"07/07/2018","AQS","171193007","1","0.047","ppm","44","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"07/08/2018","AQS","171193007","1","0.052","ppm","48","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"07/09/2018","AQS","171193007","1","0.061","ppm","71","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"07/10/2018","AQS","171193007","1","0.052","ppm","48","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"07/11/2018","AQS","171193007","1","0.05","ppm","46","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"07/12/2018","AQS","171193007","1","0.064","ppm","80","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"07/13/2018","AQS","171193007","1","0.074","ppm","112","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"07/14/2018","AQS","171193007","1","0.062","ppm","74","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"07/15/2018","AQS","171193007","1","0.058","ppm","61","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"07/16/2018","AQS","171193007","1","0.048","ppm","44","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"07/17/2018","AQS","171193007","1","0.049","ppm","45","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"07/18/2018","AQS","171193007","1","0.043","ppm","40","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"07/19/2018","AQS","171193007","1","0.053","ppm","49","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"07/20/2018","AQS","171193007","1","0.053","ppm","49","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"07/21/2018","AQS","171193007","1","0.044","ppm","41","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"07/22/2018","AQS","171193007","1","0.038","ppm","35","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"07/23/2018","AQS","171193007","1","0.047","ppm","44","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"07/24/2018","AQS","171193007","1","0.047","ppm","44","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"07/25/2018","AQS","171193007","1","0.04","ppm","37","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"07/26/2018","AQS","171193007","1","0.043","ppm","40","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"07/27/2018","AQS","171193007","1","0.037","ppm","34","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"07/28/2018","AQS","171193007","1","0.042","ppm","39","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"07/29/2018","AQS","171193007","1","0.03","ppm","28","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"07/30/2018","AQS","171193007","1","0.036","ppm","33","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"07/31/2018","AQS","171193007","1","0.037","ppm","34","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"08/01/2018","AQS","171193007","1","0.061","ppm","71","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"08/02/2018","AQS","171193007","1","0.061","ppm","71","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"08/03/2018","AQS","171193007","1","0.075","ppm","115","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"08/04/2018","AQS","171193007","1","0.059","ppm","64","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"08/05/2018","AQS","171193007","1","0.053","ppm","49","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"08/06/2018","AQS","171193007","1","0.053","ppm","49","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"08/07/2018","AQS","171193007","1","0.035","ppm","32","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"08/08/2018","AQS","171193007","1","0.046","ppm","43","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"08/09/2018","AQS","171193007","1","0.06","ppm","67","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"08/10/2018","AQS","171193007","1","0.063","ppm","77","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"08/11/2018","AQS","171193007","1","0.043","ppm","40","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"08/12/2018","AQS","171193007","1","0.044","ppm","41","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"08/13/2018","AQS","171193007","1","0.053","ppm","49","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"08/14/2018","AQS","171193007","1","0.04","ppm","37","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"08/15/2018","AQS","171193007","1","0.034","ppm","31","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"08/16/2018","AQS","171193007","1","0.054","ppm","50","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"08/17/2018","AQS","171193007","1","0.045","ppm","42","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"08/18/2018","AQS","171193007","1","0.049","ppm","45","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"08/19/2018","AQS","171193007","1","0.044","ppm","41","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"08/20/2018","AQS","171193007","1","0.041","ppm","38","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"08/21/2018","AQS","171193007","1","0.041","ppm","38","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"08/22/2018","AQS","171193007","1","0.032","ppm","30","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"08/23/2018","AQS","171193007","1","0.048","ppm","44","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"08/24/2018","AQS","171193007","1","0.032","ppm","30","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"08/25/2018","AQS","171193007","1","0.045","ppm","42","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"08/26/2018","AQS","171193007","1","0.053","ppm","49","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"08/27/2018","AQS","171193007","1","0.043","ppm","40","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"08/28/2018","AQS","171193007","1","0.042","ppm","39","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"08/29/2018","AQS","171193007","1","0.031","ppm","29","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"08/30/2018","AQS","171193007","1","0.036","ppm","33","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"08/31/2018","AQS","171193007","1","0.043","ppm","40","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"09/01/2018","AQS","171193007","1","0.039","ppm","36","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"09/02/2018","AQS","171193007","1","0.03","ppm","28","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"09/03/2018","AQS","171193007","1","0.034","ppm","31","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"09/04/2018","AQS","171193007","1","0.039","ppm","36","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"09/05/2018","AQS","171193007","1","0.051","ppm","47","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"09/06/2018","AQS","171193007","1","0.036","ppm","33","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"09/07/2018","AQS","171193007","1","0.029","ppm","27","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"09/08/2018","AQS","171193007","1","0.031","ppm","29","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"09/09/2018","AQS","171193007","1","0.034","ppm","31","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"09/10/2018","AQS","171193007","1","0.039","ppm","36","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"09/11/2018","AQS","171193007","1","0.057","ppm","58","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"09/12/2018","AQS","171193007","1","0.044","ppm","41","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"09/13/2018","AQS","171193007","1","0.051","ppm","47","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"09/14/2018","AQS","171193007","1","0.055","ppm","51","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"09/15/2018","AQS","171193007","1","0.055","ppm","51","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"09/16/2018","AQS","171193007","1","0.04","ppm","37","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"09/17/2018","AQS","171193007","1","0.047","ppm","44","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"09/18/2018","AQS","171193007","1","0.049","ppm","45","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"09/19/2018","AQS","171193007","1","0.046","ppm","43","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"09/20/2018","AQS","171193007","1","0.051","ppm","47","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"09/21/2018","AQS","171193007","1","0.033","ppm","31","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"09/22/2018","AQS","171193007","1","0.029","ppm","27","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"09/23/2018","AQS","171193007","1","0.044","ppm","41","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"09/24/2018","AQS","171193007","1","0.023","ppm","21","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"09/25/2018","AQS","171193007","1","0.031","ppm","29","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"09/26/2018","AQS","171193007","1","0.032","ppm","30","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"09/27/2018","AQS","171193007","1","0.041","ppm","38","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"09/28/2018","AQS","171193007","1","0.043","ppm","40","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"09/29/2018","AQS","171193007","1","0.033","ppm","31","WATER PLANT","17","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"09/30/2018","AirNow","171193007","1","0.051","ppm","47","WATER PLANT","24","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
"10/01/2018","AirNow","171193007","1","0.038","ppm","35","WATER PLANT","24","100.0000","44201","Ozone","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.8606694707698","-90.1058511128885"
