"Date","Source","Site ID","POC","Daily Max 1-hour SO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"12/23/2017","AQS","171630010","3","0.4","ppb","0","IEPA-RAPS TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"12/24/2017","AQS","171630010","3","0.2","ppb","0","IEPA-RAPS TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"12/25/2017","AQS","171630010","3","7.3","ppb","10","IEPA-RAPS TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"12/26/2017","AQS","171630010","3","0.7","ppb","0","IEPA-RAPS TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"12/27/2017","AQS","171630010","3","3","ppb","4","IEPA-RAPS TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"12/28/2017","AQS","171630010","3","2.6","ppb","3","IEPA-RAPS TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"12/29/2017","AQS","171630010","3","2","ppb","3","IEPA-RAPS TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"12/30/2017","AQS","171630010","3","0.2","ppb","0","IEPA-RAPS TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"12/31/2017","AQS","171630010","3","0.4","ppb","0","IEPA-RAPS TRAILER","24","100.0000","42401","Sulfur dioxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"01/01/2017","AQS","171850001","1","2.1","ppb","3","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"01/02/2017","AQS","171850001","1","1.2","ppb","1","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"01/03/2017","AQS","171850001","1","1.5","ppb","1","PSI/Duke Energy- Gibson Network / Mt. Carmel","21","88.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"01/04/2017","AQS","171850001","1","0.9","ppb","0","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"01/05/2017","AQS","171850001","1","1.3","ppb","1","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"01/06/2017","AQS","171850001","1","2.1","ppb","3","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"01/07/2017","AQS","171850001","1","2.2","ppb","3","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"01/08/2017","AQS","171850001","1","9.4","ppb","13","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"01/09/2017","AQS","171850001","1","26.6","ppb","37","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"01/10/2017","AQS","171850001","1","4.7","ppb","6","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"01/11/2017","AQS","171850001","1","2.8","ppb","3","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"01/12/2017","AQS","171850001","1","1.4","ppb","1","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"01/13/2017","AQS","171850001","1","1.1","ppb","1","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"01/14/2017","AQS","171850001","1","1.3","ppb","1","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"01/15/2017","AQS","171850001","1","1.4","ppb","1","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"01/16/2017","AQS","171850001","1","9.7","ppb","13","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"01/17/2017","AQS","171850001","1","1.1","ppb","1","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"01/18/2017","AQS","171850001","1","8.6","ppb","11","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"01/19/2017","AQS","171850001","1","5.2","ppb","7","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"01/20/2017","AQS","171850001","1","2.2","ppb","3","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"01/21/2017","AQS","171850001","1","2","ppb","3","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"01/22/2017","AQS","171850001","1","1.2","ppb","1","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"01/23/2017","AQS","171850001","1","0.9","ppb","0","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"01/24/2017","AQS","171850001","1","11.3","ppb","16","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"01/25/2017","AQS","171850001","1","7.5","ppb","10","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"01/26/2017","AQS","171850001","1","0.9","ppb","0","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"01/27/2017","AQS","171850001","1","2","ppb","3","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"01/28/2017","AQS","171850001","1","2","ppb","3","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"01/29/2017","AQS","171850001","1","1","ppb","1","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"01/30/2017","AQS","171850001","1","1.4","ppb","1","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"01/31/2017","AQS","171850001","1","1.5","ppb","1","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"02/01/2017","AQS","171850001","1","2","ppb","3","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"02/02/2017","AQS","171850001","1","1.3","ppb","1","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"02/03/2017","AQS","171850001","1","1.6","ppb","1","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"02/04/2017","AQS","171850001","1","22.5","ppb","31","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"02/05/2017","AQS","171850001","1","1.9","ppb","1","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"02/06/2017","AQS","171850001","1","8.4","ppb","11","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"02/07/2017","AQS","171850001","1","1.2","ppb","1","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"02/08/2017","AQS","171850001","1","1.5","ppb","1","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"02/09/2017","AQS","171850001","1","1.3","ppb","1","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"02/10/2017","AQS","171850001","1","14.2","ppb","20","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"02/11/2017","AQS","171850001","1","2.7","ppb","3","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"02/12/2017","AQS","171850001","1","1.1","ppb","1","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"02/13/2017","AQS","171850001","1","42.2","ppb","59","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"02/14/2017","AQS","171850001","1","1.8","ppb","1","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"02/15/2017","AQS","171850001","1","1.3","ppb","1","PSI/Duke Energy- Gibson Network / Mt. Carmel","19","79.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"02/16/2017","AQS","171850001","1","7","ppb","10","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"02/17/2017","AQS","171850001","1","1.4","ppb","1","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"02/18/2017","AQS","171850001","1","1.5","ppb","1","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"02/19/2017","AQS","171850001","1","6.5","ppb","9","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"02/20/2017","AQS","171850001","1","4.7","ppb","6","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"02/21/2017","AQS","171850001","1","1.5","ppb","1","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"02/22/2017","AQS","171850001","1","1.2","ppb","1","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"02/23/2017","AQS","171850001","1","4.5","ppb","6","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"02/24/2017","AQS","171850001","1","8.3","ppb","11","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"02/25/2017","AQS","171850001","1","0.6","ppb","0","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"02/26/2017","AQS","171850001","1","6.7","ppb","9","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"02/27/2017","AQS","171850001","1","23.2","ppb","33","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"02/28/2017","AQS","171850001","1","4.8","ppb","6","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"03/01/2017","AQS","171850001","1","0.6","ppb","0","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"03/02/2017","AQS","171850001","1","0.7","ppb","0","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"03/03/2017","AQS","171850001","1","2.9","ppb","3","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"03/04/2017","AQS","171850001","1","11.2","ppb","16","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"03/05/2017","AQS","171850001","1","2.2","ppb","3","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"03/06/2017","AQS","171850001","1","10.2","ppb","14","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"03/07/2017","AQS","171850001","1","0.6","ppb","0","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"03/08/2017","AQS","171850001","1","0.9","ppb","0","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"03/09/2017","AQS","171850001","1","1.4","ppb","1","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"03/10/2017","AQS","171850001","1","2.1","ppb","3","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"03/11/2017","AQS","171850001","1","2.4","ppb","3","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"03/12/2017","AQS","171850001","1","1.8","ppb","1","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"03/13/2017","AQS","171850001","1","1.5","ppb","1","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"03/14/2017","AQS","171850001","1","1.1","ppb","1","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"03/15/2017","AQS","171850001","1","2","ppb","3","PSI/Duke Energy- Gibson Network / Mt. Carmel","21","88.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"03/16/2017","AQS","171850001","1","15.9","ppb","21","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"03/17/2017","AQS","171850001","1","2.5","ppb","3","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"03/18/2017","AQS","171850001","1","0.6","ppb","0","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"03/19/2017","AQS","171850001","1","6.2","ppb","9","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"03/20/2017","AQS","171850001","1","3.5","ppb","4","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"03/21/2017","AQS","171850001","1","1.4","ppb","1","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"03/22/2017","AQS","171850001","1","0.9","ppb","0","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"03/23/2017","AQS","171850001","1","1.5","ppb","1","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"03/24/2017","AQS","171850001","1","1.9","ppb","1","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"03/25/2017","AQS","171850001","1","4.4","ppb","6","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"03/26/2017","AQS","171850001","1","1","ppb","1","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"03/27/2017","AQS","171850001","1","2.9","ppb","3","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"03/28/2017","AQS","171850001","1","1.1","ppb","1","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"03/29/2017","AQS","171850001","1","0.8","ppb","0","PSI/Duke Energy- Gibson Network / Mt. Carmel","21","88.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"03/30/2017","AQS","171850001","1","20.3","ppb","29","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"03/31/2017","AQS","171850001","1","1.1","ppb","1","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"04/01/2017","AQS","171850001","1","0.9","ppb","0","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"04/02/2017","AQS","171850001","1","0.7","ppb","0","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"04/03/2017","AQS","171850001","1","32.4","ppb","46","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"04/04/2017","AQS","171850001","1","0.8","ppb","0","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"04/05/2017","AQS","171850001","1","1.2","ppb","1","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"04/06/2017","AQS","171850001","1","0.7","ppb","0","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"04/07/2017","AQS","171850001","1","1.3","ppb","1","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"04/08/2017","AQS","171850001","1","16.4","ppb","23","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"04/09/2017","AQS","171850001","1","2.7","ppb","3","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"04/10/2017","AQS","171850001","1","1.2","ppb","1","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"04/11/2017","AQS","171850001","1","1.2","ppb","1","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"04/12/2017","AQS","171850001","1","3.4","ppb","4","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"04/13/2017","AQS","171850001","1","30.3","ppb","43","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"04/14/2017","AQS","171850001","1","4.5","ppb","6","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"04/15/2017","AQS","171850001","1","1","ppb","1","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"04/16/2017","AQS","171850001","1","0.9","ppb","0","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"04/17/2017","AQS","171850001","1","2.1","ppb","3","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"04/18/2017","AQS","171850001","1","6.5","ppb","9","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"04/19/2017","AQS","171850001","1","0.9","ppb","0","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"04/20/2017","AQS","171850001","1","1","ppb","1","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"04/21/2017","AQS","171850001","1","0.8","ppb","0","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"04/22/2017","AQS","171850001","1","0.7","ppb","0","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"04/23/2017","AQS","171850001","1","0.9","ppb","0","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"04/24/2017","AQS","171850001","1","1.3","ppb","1","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"04/25/2017","AQS","171850001","1","27.2","ppb","39","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"04/26/2017","AQS","171850001","1","5.3","ppb","7","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"04/27/2017","AQS","171850001","1","6.6","ppb","9","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"04/28/2017","AQS","171850001","1","2.8","ppb","3","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
"04/29/2017","AQS","171850001","1","16.9","ppb","23","PSI/Duke Energy- Gibson Network / Mt. Carmel","23","96.0000","42401","Sulfur dioxide","","","17","Illinois","185","Wabash","38.3977891009187","-87.7738533"
